날짜,리뷰,별점,month
2019년 5월 28일,나중에 부자되서 1억씩 넣고 다니겠습니당ㅎ,5,2019년
2022년 12월 5일,앱이 갑자기 너무 멈춤,3,2022년
2021년 3월 9일,굿굿 잘쓰고있습니다,5,2021년
2022년 5월 30일,마트에서도 사용좀 할 수 있게 해주세요,3,2022년
2019년 5월 30일,심플하고 좋아요,5,2019년
2022년 10월 16일,아니 왜 로그인이안되냐구요,1,2022년
2022년 1월 18일,민증 인증 오류 쩌네 ㅋㅋ 으휴,1,2022년
2023년 3월 18일,계속 네트웨크 오류 뜨는데 어떻게 하는지 알려주세요,2,2023년
2021년 3월 15일,송금할때 송금탭에서 카카오페이머니 잔액 나오게 바꿔주세요. 잔액 얼마 남았는지 매번 자산관리 탭에 가서 확인해야 하는 번거로움이 있네요. 다른 금융어플은 송금 시 잔액 보여줍니다.,1,2021년
2021년 11월 17일,아주 편함 ㅋㅋㅋㅋ,5,2021년
2022년 5월 10일,편하고좋습니다^^,4,2022년
2019년 8월 16일,실명인증한다면서 인증이 안되네요,1,2019년
2021년 11월 2일,어쩔수없이 쓴다 쓰레기,1,2021년
2022년 10월 15일,폰 바꿔서 미사용중,1,2022년
2020년 5월 22일,카카오톡 영구정지 먹어서 폰 번호 바꾸려고하는데 페이는 어떻게 되나요?,5,2020년
2021년 12월 9일,아니! 계속아이디은 안돼고 진짜,1,2021년
2020년 12월 24일,위젯 사이즈 작게 좀,2,2020년
2019년 9월 4일,편하고 좋아요,5,2019년
2021년 3월 21일,펀드투자현황이 안뜨네요ㅜ수정해주세요,2,2021년
2020년 6월 9일,카카오톡 카카오페이에 펀드투자 있는데 전용 앱에는 없네요.,3,2020년
2020년 12월 16일,온라인 결제가 안되어서 불편해요,4,2020년
2021년 1월 19일,다양한컨텐츠를 선보이고 고객들에게 금융분야의 건조함과거리감을 환기시키는 이벤트를 만들어 고객확보의 선택과방법이 신선한 느낌이 들어 좋았다,5,2021년
2021년 7월 30일,그냥 너무 불편하다,1,2021년
2022년 4월 25일,이재용보다 부자사람이라니.. 카카오 자회사로 돈만벌지말고 피보는 개미들도 좀 생각해줘라!!,4,2022년
2021년 4월 6일,좋아요 아주좋아요.,5,2021년
2020년 12월 26일,증권사도 연결 가능하게 해주세요,3,2020년
2021년 1월 5일,너무 좋아요~ 짱짱,5,2021년
2021년 2월 5일,오늘 뭔...sc 은행 로그인 이벤트 응모했더니 그때부터 sc 은행이 열리질 않습니다....그 직전까지는 다 되었는데... 이게 뭔 작용일까요? 저같은 분 계시나요?,2,2021년
2021년 9월 10일,아 펀드 운영 제대로 안하냐,2,2021년
2021년 3월 9일,이벤트 당첨 감사합니다,5,2021년
2020년 2월 24일,카카오페이증권 계좌인증 1원보내기 를 아무리 기다려도 오질 않습니다. 은행을 바꿔서 해도 안오고 몇번을 새로고침을 해도 오질 않네요 다시 기다려야 하나요? 지금 못하면 5% 더이상 안되는거 아닌가요? 신경질나서 못해먹겠네 정말..,2,2020년
2021년 3월 16일,ㅎㅎ 잘쓰고 있어요.,4,2021년
2021년 3월 21일,돈이들어있는데 결제실패뜨면서 이용제한을하는경우는 뭐임?,1,2021년
2021년 2월 2일,럭키볼 5백원이 뭐야...,1,2021년
2021년 3월 22일,갑자기 투자 탭에 들어가지지 않습니다,3,2021년
2020년 12월 11일,인증서비스 해지가 안되요,2,2020년
2020년 5월 8일,현금영수증 번호를 지정할수있어 좋아요,5,2020년
2021년 4월 6일,송금 주고받기 편함 어플도 괜찮음,5,2021년
2022년 12월 4일,일요일 오후 네시반 아무리해도 안열려요ㅎㅎ,1,2022년
2021년 7월 23일,투자화면이 표시되지 않아요~,4,2021년
2020년 12월 22일,ㅋㅇㅋ 럭키볼 4등 당첨♡,5,2020년
2021년 3월 30일,자산관리 증권연결 안되네요 확인 부탁드립니다 자산이 52일 전이네요 ㅌㅋ 동기화안된다는,1,2021년
2021년 2월 10일,500원 준다는거는 어디에 있는건가요 찾을수가없네요,3,2021년
2022년 1월 19일,페이 인증서비스에서 다른 인증방법은 없나요? 사정상 발신이 안되는 상황이라서요,4,2022년
2022년 10월 15일,카카오페이 왜 먹통됨;;; 돈 송금해야되는데ㅠㅠㅠ제발고쳐줘요,1,2022년
2021년 10월 13일,너무너무 좋아요,5,2021년
2021년 1월 5일,감사합니다 새해부터 기분 조오타^^,5,2021년
2021년 1월 28일,너무너무 좋아요,5,2021년
2021년 1월 12일,당첨 됐어요 완전 좋아요,5,2021년
2022년 1월 24일,펀드투자한게 안보요어케하는지모르겠어요,3,2022년
2021년 9월 29일,잘사용않게됨.,1,2021년
2022년 12월 9일,IT 기업이 만든게 맞나? 진짜 은행앱보다 제대로 안돌아가는게 레전드,1,2022년
2022년 8월 30일,현명한 선택입니다,5,2022년
2022년 6월 13일,최고앱인거같아요,5,2022년
2021년 1월 31일,아직은 익숙치가 안습니다,5,2021년
2021년 2월 9일,당첨 너무좋아요,5,2021년
2021년 10월 24일,공모주알림해제는 도대체 어디서하라고 꽁꽁 숨겨뒀는지,1,2021년
2020년 5월 6일,왜 나이제함 3세라면서 만14세줘??????,1,2020년
2022년 6월 17일,앱 업데이트가 안되네요????,2,2022년
2021년 12월 3일,개짜증남 진심 카카오 너무 고객에대해 배려를안함 고객센터도 톡으로 하고ㅋ 나도힘든데 어르신들은 아예 쓰지도못하겠네요 어른들 전화받기 싫어서 일부러 톡상담하시는지?^^ 그리고 카카오정도면 큰 회사인데 카카오톡이던 카카오페이던 너~무 불편함^^ 겪어본 사람들은 알겠지만 뭐라 딱 표현할수 없는 불쾌감과 불편함이 있음^^ 쓰레기^^,1,2021년
2022년 4월 30일,"잘봐라 ""____님 카카오 페이 서비스 이용에 불편을 드려 죄송합니다"" 이거 달린다 쨘 매크로 나와라!",1,2022년
2021년 1월 5일,완전추천합니다,5,2021년
2021년 1월 26일,쓰기편리합니다,5,2021년
2020년 11월 11일,아직도 송금이 안되요....,1,2020년
2022년 5월 18일,카카오페이 교통카드 메인화면에 고정할 수 있게 해주세요.,4,2022년
2021년 2월 23일,뭐 딱히할말없는딩,5,2021년
2020년 12월 22일,카카오뱅크랑 합쳐주면 좋을텐데,4,2020년
2021년 3월 23일,좋은어플인거같아요,5,2021년
2020년 6월 9일,사용자 경허에 관해 설명(선택사항),5,2020년
2021년 1월 12일,행복하고 기쁩니다,5,2021년
2021년 3월 31일,이거 왜 만듬? 왜씀? 카톡에 있잖아.,1,2021년
2022년 4월 25일,간편하고 빨라요,4,2022년
2022년 5월 2일,카카오페이 충전을 했는데 돈이 안들어와요 해결 좀 해주세요,1,2022년
2020년 3월 10일,정말 좋은 어플입니다,5,2020년
2021년 9월 3일,계좌 입력하고 본인인증까지 했는데 ARS인증 전화가 안와서 계좌 연결을 못하는상태‥ 계좌가 카카오뱅크 미니라서 그런지 몰라도 왜 카카오에서 카카오를 거부하는지 이해가‥‥,3,2021년
2021년 3월 16일,재미있네요 ㅎㅎㅎ,5,2021년
2020년 12월 29일,쓰기 편해요,4,2020년
2020년 9월 20일,생활필수품이 되어버린 앱,5,2020년
2022년 4월 13일,다단계같은 이벤트좀 하지마 다단계회사야?,1,2022년
2021년 3월 16일,다양한 혜택이있네요,5,2021년
2020년 3월 9일,송금하기가 안됩니다. 카카오뱅크로 송금하기 하면 마지막 얼굴인식 중간에 앱이 멈추거나 종료 됩니다.,2,2020년
2021년 7월 27일,삼성페이가 더 좋아요,1,2021년
2021년 2월 9일,500원 감사합니다!,5,2021년
2021년 2월 23일,너무너무좋아요,5,2021년
2022년 12월 21일,아직 민증 안만들었는데 본인인증을 어떻게 하나요????????????????????????????,3,2022년
2021년 2월 5일,일단은 만족,5,2021년
2022년 8월 22일,청구서내기 간편함,4,2022년
2021년 1월 19일,와우..감사합니다.,5,2021년
2021년 1월 15일,대체왜 면허증은 안되게해놨습니까 ?,2,2021년
2021년 1월 5일,너무 좋아요~!^^,5,2021년
2020년 11월 27일,카카오뱅크랑 연동 되는건 아는데 카카오뱅크 미니랑은 연동 안 되나요?,2,2020년
2023년 4월 12일,카카오페이 쉽게 탈하는법 없나요,1,2023년
2021년 4월 13일,카카오페이 간단인정이 안됨~~ㅜㅜ,1,2021년
2022년 6월 28일,조금 더 넓게,3,2022년
2022년 1월 10일,업데이트 3시간 기다리고 있어요.ㅠㅠㅠㅠ,1,2022년
2021년 2월 9일,제태크하기 좋습니다.,5,2021년
2020년 12월 24일,우와~~~ 감사합니다^^,5,2020년
2023년 1월 12일,미장 증권 개장했는데 나만 멈췄나여?ㅜㅠ,1,2023년
2022년 2월 22일,돈 송금 보네는데요 돈 안들어 갓네요 어터케 되는겁니까 ㅠ,1,2022년
2021년 10월 27일,좋은 어플 잘쓸게요,5,2021년
2019년 8월 21일,편리하네요^^,5,2019년
2023년 3월 17일,충전하고 인출 오류남,1,2023년
2021년 7월 15일,카카오페이 카드로 제가 수업중 모르는곳에서 ARS결제되었어요. 상담요청합니다,1,2021년
2021년 2월 20일,빈깡통이 요란 하다고 무엇이 그리 복잡스럽노 앵꼽고 더러버서 카카오페이 못쓰게더라18,3,2021년
2021년 10월 7일,신한금융투자 자산관리에 국내주식은 뜨는데 해외주식이 안뜨는데 업데이트 안돼나요?,3,2021년
2021년 3월 23일,이벤트 많고 편리해요,5,2021년
2019년 7월 29일,잘 사용하고 있습니다~,5,2019년
2021년 7월 15일,탈퇴한 카카오톡 계정이랑 강제로 연동된 카카오페이 계정 덕분에 1년째 못 쓰고 있습니다. 정말 고객 유치 하는법 잘 알고 계시네요. ^^,1,2021년
2021년 12월 30일,자산 관리에 KB 증권이 빠져있던데 추가 안되나요??,2,2021년
2021년 7월 10일,카카오페이 처음 사용자 입니다 ..1원은 입금된는데 입금자명이 확인이 안됩니다..,3,2021년
2021년 3월 30일,카카오를 사용하는 분들은 얼마나 편한지 다 알아요.,5,2021년
2022년 5월 13일,사용 잘 하지 않음,2,2022년
2022년 1월 10일,잘 사용하고 있어요,5,2022년
2021년 4월 16일,좋아요좋아요♡,5,2021년
2021년 1월 12일,당첨되서 좋네요!,5,2021년
2021년 10월 9일,편리해요 더치페이,5,2021년
2021년 2월 9일,쓰기 편해요,5,2021년
2021년 2월 17일,너무 좋아요 카카오최고,5,2021년
2021년 3월 23일,편한 앱입니다.,5,2021년
2019년 10월 22일,사용하기 편리합니다,5,2019년
2020년 12월 28일,투자도 되고 좋네요,5,2020년
2021년 1월 26일,아주 좋아요 굿!!!,5,2021년
2022년 4월 25일,잘 대야하는데,5,2022년
2021년 7월 4일,너무쓰기 좋음,5,2021년
2021년 2월 16일,럭키볼 받았닿ㅎ,2,2021년
2019년 9월 29일,카카오뱅크랑 연동시켜서 보니 대박 상품이 줄줄이 있고 카톡친구가 홍보도 해줍니다,5,2019년
2021년 1월 12일,기분 너무 좋아요,5,2021년
2021년 5월 26일,이거 자산조회기능은 언제쯤 풀리나요? 투자계좌랑 예적금 통장이랑 한눈에 볼수있음 편할텐데..,5,2021년
2021년 4월 6일,너무 감사해요,4,2021년
2019년 12월 1일,카카오 페이 카드가 너무 좋아,4,2019년
2021년 4월 20일,페이에서 500원을 내려주셨어요~~,5,2021년
2020년 9월 2일,럭키볼 당첨 꼭!!!,5,2020년
2021년 7월 11일,주식오르더니 배때지쳐불렀나 개인정보 내놔라 갑질이고,1,2021년
2019년 5월 28일,간결하니 좋네요,5,2019년
2021년 1월 5일,언제나 편리한 카카오페이,5,2021년
2019년 10월 21일,"카카오페이 다 괜찮은데 513,266원을 보내면 510,000원 밖에 안나가고 단위좀 신경 써주세요",1,2019년
2020년 12월 21일,좋아요 행운을 빌어요,5,2020년
2021년 1월 5일,완전 좋아요😃,5,2021년
2020년 8월 1일,"우병극 드디어 ㆍ후에후에 ᆞ ㆍㄷㅡㅡ ㅡ36.>,×~×.♡♡,;",2,2020년
2019년 8월 13일,개같네.정말테스트제대로하고실행좀해라.장난치냐?,1,2019년
2021년 9월 27일,본인인증이 안 되는데...왜 그럴까요..? ㅠㅠ,2,2021년
2020년 9월 7일,카카오 페이머니 추가가 되지 않네요 계좌 연결이 안된다니 어텋게 된 거죠,5,2020년
2022년 6월 3일,다른거는 다 해지가 되면서 청구서해지는 왜 안되게 해놨어? 기존 카톡 탈퇴할때 무조건 설정하고 넘어가게 처리를 하던가 새아이디만들면 자동폐기시키던가 아니면 해지를 제대로 되게만들던가 서비스 죄다 해지 가능하면서 왜 청구서만 해지하려면 전화상담해야되게 불편하게 처만들어놔서 멍청한 안경잡이 새끼들ㅋㅋ 이런거하나 캐치못하면서 월급받고 살고싶냐 에라이 ㅉㅉ 상식적으로 생각해봐 카톡 계정을 삭제했어 카카오페이가 연동되있어 근데 다른건 다른계정에서 해지가 가능한데 청구서는 카톡 로그인을 하래 근데 카톡계정을 삭제했지? 이게 대한민국 1위 IT기업의 논리력 한계임? 진짜 원숭이도 이정도 지능은 있어요 뇌에 똥찬 운빨 낙하산들아 새벽에 카카오페이 인증 때문에 카카오본사에 불지를까 진지하게 고민했어 개열받는다 진짜 캬악 퉤,1,2022년
2022년 3월 24일,너무 느리네요,3,2022년
2023년 1월 20일,출석체크 왜 안되나요??,1,2023년
2021년 10월 1일,Ui 좀 조금 크게~^?^,5,2021년
2020년 12월 8일,참좋은것같아요,5,2020년
2022년 8월 4일,저도 똑같이 오네요 신분증 제출 로 나와요,5,2022년
2021년 10월 8일,에이 개★★들아 내가 오죽하면 욕을할까 당신들 보이스피싱이야? 돈인출패가지고 가놓고 모른다는게 말이되 결젤했으면 받아가는 놈이 있을꺼아니야? 근대 모른다고!,1,2021년
2020년 3월 3일,"카카오페이증권계좌가 홈에서 안보이네요,어디서 계좌확인하나요? 또 계좌를 통해 주식거래는 어떻게 하나요?",3,2020년
2021년 2월 18일,제발 탈퇴좀 시켜주라 제발. 새계정 등록좀하자!,1,2021년
2019년 7월 8일,너무 편해요,5,2019년
2021년 2월 16일,편리합니다!!!,4,2021년
2021년 2월 2일,재미있어요~^^,4,2021년
2020년 6월 16일,본인인증 확인 후 모든계정 정보찾기,5,2020년
2021년 5월 4일,아직 잘몰라요,1,2021년
2022년 1월 14일,아직 시작이라 평가하기에는 이른 시점,4,2022년
2021년 5월 25일,잘 사용하고 있습니다,5,2021년
2020년 12월 24일,핸드폰 수신 발신 정지면 카카오페이 계정에 있는 돈 송금 안되나요....?,3,2020년
2022년 1월 20일,카카오페이 투자화면탭이 안열려요 자산관리탭은 보이는데 새로개선한게 안보이게 해놓은건지.... 펀드를 사지도못하고 팔지도못하고.... 웨뷰제거해도 안되요 언제고쳐지는거죠?,1,2022년
2022년 9월 5일,너무조아..(*^▽^)/★*☆♪,5,2022년
2021년 2월 23일,당첨금 확률 너무 적어요 !,5,2021년
2019년 5월 30일,엄청편할것같아요!!!,5,2019년
2020년 12월 22일,편리하네요,5,2020년
2020년 5월 15일,사기꾼들 환불 못하게 꼬와놨구만? 꼼수부리는거보니.. 무너지는거 한방이지?,1,2020년
