날짜,리뷰,별점,month
2021년 9월 30일,업데이트 되면서 한 달 입출금 내역을 보는 거를 거의 그냥 가계부 쓰듯이 보고 있었는데 업데이트 되면서 사라진 듯 해서 약간 아쉽네요... 이전 버전으로 돌린다거나는 하는 건 어려울까요?,4,2021년
2019년 8월 10일,카드 입력 하려는데 어쩔때는 무한 로딩이 걸리거나 아니면 입력 다했는데 마지막에 홈페이지 오류라면서 이메일을 선택하라면서 다시 초기화면으로 가네요. 하..,1,2019년
2019년 2월 5일,좋습니다만 제 가족중에서 어머니께서 스마트 뱅킹을 안쓰셔서 제 토스로 등록을 할려고 합니다. 계좌 등록할려고 하니깐 자꾸 자동적으로 계좌가 인식이 되도군요. 차라리 가족관계증명서나 이런식으로 가족인걸 확인하면 추가적으로 가족들 꺼도 등록을 할수있게끔 시스템을 구축하는것도 좋을것 같습니다.,4,2019년
2020년 3월 7일,토스 잘 쓰고있습니다 카드도 발급받아 쓰고있는데 자동 충전금액이 5만원부터인게 너무 불편해요 5만원 이하로있으면 충전도안되어서 직접 머니로 옮겨써야하고 단위를 천원단위는 안되어도 최소 오천원이나 만원으로 고쳐지면 좋을것같네요,3,2020년
2022년 7월 21일,2022년7월22일 업데이트 받고 부터 토스 실행시 생체인식에서 생체인식 로그인(전 지문)에서 하얀 화면으로 나와서 토스 접근이 안되네요. 스마트폰 재시작시 처음에는 잘되다가 조금지나면 동일하게 현상 생김.,2,2022년
2019년 2월 2일,바뀌고 쓰레기됐네요 완전 즐겨찾기 되어있던 계좌 다 없어지고 디자인도 별로고 무엇보다 토스내계좌에서 다른계좌 송금 무제한 무료라 쓴게 컸는데 이제 10번이고 쓸 이유가 없어졌어요 카뱅으로 갈아타야지 별 하나도 아까워요,1,2019년
2019년 2월 7일,토스 앱 켜지지도 않아서 지웠다 다시까니까 카드 등록도 다 취소 돼있고 다시하려는데 카드스캔 인식도 안되고 수동으로 입력해서 오래걸리는것같길래 그냥 냅두고 잤는데 아침에 일어날때까자도 연결안되고 뭐하자는거임?,1,2019년
2023년 6월 24일,교통카드충전을 누르니 조회 충전기능리 준비되면 알림을 준다고만하고 충전을 못하는데 뭔가요?,5,2023년
2022년 4월 6일,송금할때 기본탭이 '추천'이었는데 언젠가부터 '검색'으로 바뀌었어요. 진짜 진심 개불편합니다. 원래대로 돌려주시던가 옵션으로 설정할수있게 해주세요.,5,2022년
2019년 2월 25일,광고아니고 사용한지 1년 이상됬는데 인증서 필요없이 간편하게 가입해서 잘쓰고 있음 거래가 잦은 사람은 무료 횟수가 적다고 느껴질수있음 은행가기 귀찮은 사람은 정말 필수인 앱,5,2019년
2022년 8월 15일,"보관하기, 꺼내기... 너무 좋아요. 그런데 체크카드 혜택변경 등은 앱푸시로 보내주셨는지 모르겠으나, 카뱅보다 잘 인지가 안 됩니다.",5,2022년
2019년 9월 19일,와이파이상태에서 신호약하다고 안돌아가네요. 미치겠네요. 제 데이터로도 너무 느려요. 배선좀 부탁합니다.,2,2019년
2023년 2월 26일,만보기 알림 띄워두는 건 좋은데. 왜 총 받은 포인트가 대문짝만하게 함께 뜨게 했을까요ㅠㅠ 이 알림만 끄게 해줘도 좋을텐데. 이 알림을 끄면 만보기도 못 쓰네요..;;;,2,2023년
2021년 12월 5일,노티로 qr인증코드 눌렀더니 나중에 앱 재시작해도 qr코드만 보이고 이전으로 눌러도 qr만 나오네요. qr 전문앱으로 바뀌었는지 어떻게 탈출을 해야하나요.,1,2021년
2019년 11월 15일,KB증권이 현대증권이라고 토스상 뜨며 KB증권내 제 계좌를 제 계좌라고 인식을 안해서 토스 프라임의 효과도 반감됩니다. 그래서 효율적인 자금 운용이 불가능하고 토스 프라임의 수수료 혜택이 무의미하네요. 또한 KB증권 공인인증서로 계좌를 연결하려고 하면은 비밀번호 입력 후 아무런 창도 업데이트도 안뜨면서 계좌 연결이 안됩니다.,2,2019년
2019년 9월 13일,업데이트를 할꺼면 미리 공지를 해주시던지 그리고 언제까지 업데이트할껀지 그론 말도 없고 그냥 계속 빠르게처리한다고만 뜨고. 진짜 도대체 주말인데 일하는 사람이 있기는 한가?,1,2019년
2023년 9월 14일,토스 오류때문에 결제또는 버스 충전못하고있습니다,1,2023년
2020년 4월 3일,솔직히 편리함 때문에 쓰고 있었는데 업데이트 되면서 은근한 자기들 상품강요에 용량 계속 잡아먹고...해당 어플이 게임어플 5개를 지워도 업데이트 용량 부족하다고 하니 어이털리네요.,2,2020년
2019년 2월 23일,"사용하기 편리하고, 계좌복사 바로 가능해서 소액계좌이체시 자주 이용합니다. 기타 다른 유용한 기능들이 많네요~ 그리고, 계좌이체수수료가 매달 일정횟수 무료라서 좋습니다.",5,2019년
2020년 6월 16일,매번 만보기 인식이 안되는게 아니라 갑자기 그렇다구요 잘 되다가 어느날 3천보씩 사라져있음 요즘 그래요 원래는 잘됐음 업데이트도 매번 잘하고 있음 안드로이드 원래 잘됐는데 요즘 이상하다구요,1,2020년
2019년 2월 22일,간편하고 쉬운투자 짱 아~~~그리고 통장이름 변경 가능하게 바꿔주시면 안되요? 제가 기존에 가지고 있던건 되던데 여기서 발급받은건 안되더라구요 변경이 가능하지 못하면 옆에 첨부라도 할수있게 해주세용,5,2019년
2019년 6월 28일,토스는 정말 좋은 어플인데 계좌번호를 알면 번호 가운데 숫자까지 나와버리는거 이거 수정 부탁드려요 ㅠㅠ 거래하는데에는 필요 없는 부분이라고 생각하는데 같이 어쩌다 거래때문에 알게 되신분이 가운데 자릿수 알았다고 0부터 9999까지 다 전화 돌린다는데 물론 농담이겠지만 계좌 넘어갔다고 번호가 같이 넘어가는건 좀 아니라고 생각해요ㅠㅠㅠㅠㅠㅠ,5,2019년
2019년 9월 13일,송금이 안돼요 네트워크 오류라며 나중에 하라고 해서 좀 이따가 하는데 계속 안되고 자꾸 업데이트하라고 하네요.. 이미 최신버전 다운 받았고 혹시 몰라 삭제 후 재설치까지 했는데...,1,2019년
2023년 2월 15일,업데이트 후 시스템이 버벅거림 무조건 네트워크 핑계.. 다른 앱은 접속이 잘되는데... 가능하면 업데이트 하지마세요.,2,2023년
2019년 2월 5일,앱 바뀌고 나서 진짜 별로에요. 수수료 없는 카드라고 해서 만들었더만 그 카드에 수수료횟수제한을 붙이면 어쩌자는건지 모르겠네ㅋ 완전 쓰레기앱 다됐네요. 앱도 지우고 카드도 갈아탈렵니다.,1,2019년
2021년 7월 22일,주식 화면이 단순해서 편할때도 있는데 너무 단순해서 불편하기도 해요 차트도 네이버정도로 반영되고 판매수익에 수익률 표기 되면 좋겠습니다 꼭 수정됐음 좋겠어요 금액 말고 퍼센트가 나오는 수익률 말씀드린겁니다~,4,2021년
2022년 8월 21일,토스증권도 키움처럼 hts 도 되게끔 설정값 검색식설정등 다양하게 할수있게 해주었으면 좋겠습니다 mts는 많이느리고 화면이작아서 빠른대응이 너무 어렵네요,5,2022년
2023년 9월 4일,제가 토스를 깔고 카드를 잃어버려 토스를 지우고 다시 깔았는데 회원가입을 하라고 하네요 혹시 지우고 다시깔면 제 돈이랑 이런거 다 사라지나요? 보호자 변경을 하고 싶어서 지웠는데 회원가입을 하라해서 제 돈이랑 이런거 다 사라지는지 제발 답변해주세요.,4,2023년
2022년 5월 21일,●토스 매일 이자를 줘서 재미있기도하고 예약이체 기능을 이용해 자금을 토스로 옮겨놓기도 함 ●데이터가 없을땐 미션 포인트를 못 받아서 아쉽습니다.,4,2022년
2022년 1월 11일,"무엇보다도 잔액 확인이나 송금등 편리성이 가장 큰 만족도를 준 것 같고, 여러 가지 이벤트등이 있어서 사용하기 좋았던 것 같네요",5,2022년
2019년 10월 20일,"무슨 업데이트를 했는지 모르지만, 10월달 내역이 모두 사라졌습니다. 분명 어제까지만해도 확인이 되었는데 오늘 왜 이러는지 모르겠네요. 몇번이나 새로고침해도 나오질 않네요..",2,2019년
2020년 3월 31일,앱이설치가 안되네요. 설치가안될때 하라는 것들은 다해봤구요 캐시지우기 계정바꾸기 폰 재부팅 등등 했는데도 불구하고 설치가 안되네요. 폰기종은 갤럭시 노트 9입니다,1,2020년
2022년 6월 26일,카드를 첨 만들고 계속 사용중인데 정말 편리하고 또 용돈 기입장 까지 쓸수 있어서 너무 편하네요^^ 또 현금으로 토스머니를 충전하는 것도 만들어 주시면 감사하겠습니다^^ 너무 잘 쓰고 있어용,5,2022년
2018년 10월 15일,안녕하세요 ㅠㅠ 제가 토스 앱을 실행하면 스크롤 내리는게 없는데 제 주변 지인분들은 다 있더라구요..? 하단에 메뉴도 4개던데 전 3개구요.. 뭐 따로 설정하는게 있는건가요ㅠ,4,2018년
2021년 3월 26일,심플하고 좋습니다만 제발 서버개선 부탁드립니다. 많은 사용자 때문에 지금 거래는 물론이고 회사 차트도 안 들어가지네요. 빠른 업데이트 기대 하겠습니다,4,2021년
2019년 3월 11일,처음 사용해 보는데 신세계예요!!! 너무 간편하고 좋네요 수수료면제가 10회인거보니 그후엔 수수료내는거같은데 그부분이좀 아쉽네요ㅠ 그거빼면 별다섯개!!!!!,4,2019년
2019년 2월 21일,참 괜찮은 어플이네요 거의 모든면에서 만족합니다. 만들어주셔서 감사합니다. 추후 더 많은 개선과 발전기원합니다,5,2019년
2022년 5월 16일,토스 만보기를 안드로이드 빠른설정 타일에서 온오프 할 수 있으면 좋겠어요. 만보기 배터리 소모가 큰데 원할 때 키고 끄는게 불편해요,5,2022년
2021년 12월 14일,쓰면 쓸수록 퇴보하는 느낌입니다. 정상적이던 기능들이 업데이트할수록 먹통되고 통장잔액은 새로고침을 수십번씩 시도해야 갱신 될까말까하는데 언제 개선되는거죠?,2,2021년
2019년 9월 10일,폰이 별로라... 굳이 해결 안해주셔도 불만없지만 저 전화걸거나 받으면 휴대폰 화면이 아예 터치도 불가능하고 보이지도 않아서 인증번호를 못 치겠습니다.,5,2019년
2023년 1월 31일,"[+ 230131 답변 이후 추가] 면밀한 확인 및 답변 감사드리며, 앞선 리뷰의 날선 말투에 대해 사과드립니다. 다음에는 랜덤하게 추출한 토큰에 대해 파악했다는 문구를 넣어주시면 좋을 듯합니다. 그리고 오류 제보인데, 타 기기에서 가동 시도 중 Asset 어쩌고 하는 에러와 함께 앱 구동에 실패했습니다. 안드로이드 Pie에서 시도했었으며, 혹시 사설 DNS 사용 시에 앱 사용이 불가하게 바뀐 것인지 질문드립니다. |||| 유저 메모도 개인정보인데 그걸 개발자 마음대로 봤다고 말해도 되는겁니까? 같은 개발자로서 매우 유감스럽게 생각합니다.",3,2023년
2022년 2월 28일,"잘 사용중입니다. 다만, 토스 뱅킹(모으기,목돈 등 포함)과 관련하여 잔액 숨기기 기능이 추가되었으면 좋겠습니다.",5,2022년
2022년 6월 3일,토스 어플도 너무 좋고 파킹통장도 좋아요!! 카드 혜택 알려줬던 서비스도 너무 좋았는데 ㅠ 개발자분들 포함 모두들 화이팅하세요!!!,5,2022년
2020년 6월 26일,한도 채워서 딱 이백만원 송금하려는대 수수료때문에 199만 9500원만 송금할 수 있는 거 너무 당황스럽네요... 당연히 수수료는 한도 외로 해야지 포함하면 어떡하나요... 프로그래밍하기 쉽게 하지 말고 실용성 있게 해주세요 ㅠ,1,2020년
2022년 2월 17일,잘 쓰고 있지만 미국주식 프리마켓 18시부터 가능하면 좋겠습니다. 그리고 관심주나 보유주들 정렬 기능과 포트폴리오로 분류할 수 있으면 좋겠습니다.,5,2022년
2022년 1월 6일,2ㅡ3년동안 잘 쓰고있었는데 업데이트 하더니 계좌에 있는돈이 전혀 다르게 뜨네요.. 안좋아질거면 업데이트를 왜 했는지.. 그래도 그동안은 잘 썼으니까 3개는 드림..,3,2022년
2019년 9월 13일,최신 업데이트까지 다 받은 상태인데 왜 송금할 때 최신버전이 아니라고 송금이 안되나요? 프라임까지 쓰면서 지금까지 잘 쓰던중에 오늘 송금할 일이 있어서 송금 할려고 했는데 안되서 피해만 봤습니다.,1,2019년
2021년 12월 29일,쓰기편해요. 주식 관련부분을 소수점거래.장외거래등등 여러가지 기능이 더 추가되면 좋겠어요. 소수점거래는 곧업데이트된다고 공지는 봐서 기대됩니다,5,2021년
2019년 10월 17일,저는 오래전부터 사용하는데 인증서없이 편하고 수수료 면제도 있어 빠른시간에 토스하니 편리하게 매일 사용하는 편이라서 강추합니다.,5,2019년
2023년 3월 11일,업뎃 후 블루투스 연결 시 권한 허용에 대한 문구가 계속 뜹니다. 권한을 이미 허용했음에도 문구가 반복적으로 뜨는 오류 개선부탁드립니다.,1,2023년
2022년 1월 3일,그동안 토스 편했는데 이제 조회도안되고 뭐 1원보내기실패했다고 뜨고. 업데이트도 바로바로 했는데 안됌. 그냥 삭제하겠습니다. 불편한건 은행앱이랑 이제 다를바도 없고. 업데이트는 잦고 최근 시끄러운 사건도 찜찜하네요.,1,2022년
